Date - Heure;Date;Heure;Code INSEE région;Région;Consommation brute gaz (MW PCS 0°C) - GRTgaz;Statut - GRTgaz;Consommation brute gaz (MW PCS 0°C) - Teréga;Statut - Teréga;Consommation brute gaz totale (MW PCS 0°C);Consommation brute électricité (MW) - RTE;Statut - RTE;Consommation brute totale (MW);flag_ignore
2022-09-12T20:30:00+02:00;2022-09-12;20:30;28;Normandie;;;;;;2667;Consolidé;;non
2022-09-12T22:30:00+02:00;2022-09-12;22:30;28;Normandie;;;;;;2691;Consolidé;;non
2022-09-12T23:30:00+02:00;2022-09-12;23:30;28;Normandie;;;;;;2429;Consolidé;;non
2022-09-13T03:30:00+02:00;2022-09-13;03:30;28;Normandie;;;;;;2156;Consolidé;;non
2022-09-13T05:30:00+02:00;2022-09-13;05:30;28;Normandie;;;;;;2685;Consolidé;;non
2022-09-13T09:30:00+02:00;2022-09-13;09:30;28;Normandie;;;;;;2841;Consolidé;;non
2022-09-13T13:00:00+02:00;2022-09-13;13:00;28;Normandie;3462;Redressé;;;3462;2822;Consolidé;6284;non
2022-09-13T14:30:00+02:00;2022-09-13;14:30;28;Normandie;;;;;;2820;Consolidé;;non
2022-09-13T20:00:00+02:00;2022-09-13;20:00;28;Normandie;3344;Redressé;;;3344;2714;Consolidé;6058;non
2022-09-13T22:00:00+02:00;2022-09-13;22:00;28;Normandie;3178;Redressé;;;3178;2818;Consolidé;5996;non
2022-09-14T03:30:00+02:00;2022-09-14;03:30;28;Normandie;;;;;;2166;Consolidé;;non
2022-09-14T04:30:00+02:00;2022-09-14;04:30;28;Normandie;;;;;;2256;Consolidé;;non
2022-09-14T07:00:00+02:00;2022-09-14;07:00;28;Normandie;3485;Redressé;;;3485;2566;Consolidé;6051;non
2022-09-14T08:30:00+02:00;2022-09-14;08:30;28;Normandie;;;;;;2817;Consolidé;;non
2022-09-14T09:30:00+02:00;2022-09-14;09:30;28;Normandie;;;;;;2759;Consolidé;;non
2022-09-14T11:30:00+02:00;2022-09-14;11:30;28;Normandie;;;;;;3035;Consolidé;;non
2022-09-14T12:30:00+02:00;2022-09-14;12:30;28;Normandie;;;;;;2845;Consolidé;;non
2022-09-14T17:00:00+02:00;2022-09-14;17:00;28;Normandie;3350;Redressé;;;3350;2655;Consolidé;6005;non
2022-09-14T18:30:00+02:00;2022-09-14;18:30;28;Normandie;;;;;;2838;Consolidé;;non
2022-09-14T23:30:00+02:00;2022-09-14;23:30;28;Normandie;;;;;;2542;Consolidé;;non
2022-09-15T00:00:00+02:00;2022-09-15;00:00;28;Normandie;3216;Redressé;;;3216;2480;Consolidé;5696;non
2022-09-15T06:30:00+02:00;2022-09-15;06:30;28;Normandie;;;;;;2703;Consolidé;;non
2022-09-15T08:00:00+02:00;2022-09-15;08:00;28;Normandie;3586;Redressé;;;3586;2780;Consolidé;6366;non
2022-09-15T08:30:00+02:00;2022-09-15;08:30;28;Normandie;;;;;;2783;Consolidé;;non
2022-09-15T09:30:00+02:00;2022-09-15;09:30;28;Normandie;;;;;;2975;Consolidé;;non
2022-09-15T10:30:00+02:00;2022-09-15;10:30;28;Normandie;;;;;;2849;Consolidé;;non
2022-09-15T12:30:00+02:00;2022-09-15;12:30;28;Normandie;;;;;;2856;Consolidé;;non
2022-09-15T17:30:00+02:00;2022-09-15;17:30;28;Normandie;;;;;;2716;Consolidé;;non
2022-09-15T19:00:00+02:00;2022-09-15;19:00;28;Normandie;3540;Redressé;;;3540;2754;Consolidé;6294;non
2022-09-15T20:00:00+02:00;2022-09-15;20:00;28;Normandie;3455;Redressé;;;3455;2735;Consolidé;6190;non
2022-09-15T20:30:00+02:00;2022-09-15;20:30;28;Normandie;;;;;;2689;Consolidé;;non
2022-09-15T21:30:00+02:00;2022-09-15;21:30;28;Normandie;;;;;;2654;Consolidé;;non
2022-09-15T22:00:00+02:00;2022-09-15;22:00;28;Normandie;3291;Redressé;;;3291;2810;Consolidé;6101;non
2022-10-05T20:30:00+02:00;2022-10-05;20:30;28;Normandie;;;;;;2483;Consolidé;;non
2022-10-05T21:00:00+02:00;2022-10-05;21:00;28;Normandie;2848;Redressé;;;2848;2629;Consolidé;5477;non
2022-10-06T00:30:00+02:00;2022-10-06;00:30;28;Normandie;;;;;;2208;Consolidé;;non
2022-10-06T09:00:00+02:00;2022-10-06;09:00;28;Normandie;3630;Redressé;;;3630;2808;Consolidé;6438;non
2022-10-06T12:00:00+02:00;2022-10-06;12:00;28;Normandie;3016;Redressé;;;3016;2793;Consolidé;5809;non
2022-10-06T13:30:00+02:00;2022-10-06;13:30;28;Normandie;;;;;;2575;Consolidé;;non
2022-10-06T14:00:00+02:00;2022-10-06;14:00;28;Normandie;2922;Redressé;;;2922;2588;Consolidé;5510;non
2022-10-06T19:30:00+02:00;2022-10-06;19:30;28;Normandie;;;;;;2734;Consolidé;;non
2022-10-06T20:00:00+02:00;2022-10-06;20:00;28;Normandie;2994;Redressé;;;2994;2627;Consolidé;5621;non
2022-10-06T21:30:00+02:00;2022-10-06;21:30;28;Normandie;;;;;;2647;Consolidé;;non
2022-10-06T22:30:00+02:00;2022-10-06;22:30;28;Normandie;;;;;;3014;Consolidé;;non
2022-10-07T00:30:00+02:00;2022-10-07;00:30;28;Normandie;;;;;;2228;Consolidé;;non
2022-10-07T02:00:00+02:00;2022-10-07;02:00;28;Normandie;2680;Redressé;;;2680;2248;Consolidé;4928;non
2022-10-07T02:30:00+02:00;2022-10-07;02:30;28;Normandie;;;;;;2104;Consolidé;;non
2022-10-07T03:30:00+02:00;2022-10-07;03:30;28;Normandie;;;;;;2074;Consolidé;;non
2022-10-07T08:00:00+02:00;2022-10-07;08:00;28;Normandie;3859;Redressé;;;3859;2831;Consolidé;6690;non
2022-10-07T11:00:00+02:00;2022-10-07;11:00;28;Normandie;3238;Redressé;;;3238;2758;Consolidé;5996;non
2022-10-07T17:00:00+02:00;2022-10-07;17:00;28;Normandie;2799;Redressé;;;2799;2320;Consolidé;5119;non
2022-10-07T21:30:00+02:00;2022-10-07;21:30;28;Normandie;;;;;;2542;Consolidé;;non
2022-10-08T00:00:00+02:00;2022-10-08;00:00;28;Normandie;2657;Redressé;;;2657;2392;Consolidé;5049;non
2022-10-08T02:00:00+02:00;2022-10-08;02:00;28;Normandie;2724;Redressé;;;2724;2086;Consolidé;4810;non
2022-10-08T07:30:00+02:00;2022-10-08;07:30;28;Normandie;;;;;;2429;Consolidé;;non
2022-10-08T09:00:00+02:00;2022-10-08;09:00;28;Normandie;3177;Redressé;;;3177;2319;Consolidé;5496;non
2022-10-08T10:30:00+02:00;2022-10-08;10:30;28;Normandie;;;;;;2466;Consolidé;;non
2022-10-08T13:00:00+02:00;2022-10-08;13:00;28;Normandie;2682;Redressé;;;2682;2346;Consolidé;5028;non
2022-10-08T16:30:00+02:00;2022-10-08;16:30;28;Normandie;;;;;;2038;Consolidé;;non
2022-10-08T17:30:00+02:00;2022-10-08;17:30;28;Normandie;;;;;;2255;Consolidé;;non
2022-10-08T20:30:00+02:00;2022-10-08;20:30;28;Normandie;;;;;;2565;Consolidé;;non
2022-10-08T21:30:00+02:00;2022-10-08;21:30;28;Normandie;;;;;;2196;Consolidé;;non
2022-10-08T23:30:00+02:00;2022-10-08;23:30;28;Normandie;;;;;;2786;Consolidé;;non
2022-10-09T03:00:00+02:00;2022-10-09;03:00;28;Normandie;2746;Redressé;;;2746;2006;Consolidé;4752;non
2022-10-09T04:30:00+02:00;2022-10-09;04:30;28;Normandie;;;;;;1716;Consolidé;;non
2022-10-09T05:00:00+02:00;2022-10-09;05:00;28;Normandie;2993;Redressé;;;2993;2032;Consolidé;5025;non
2022-10-09T07:00:00+02:00;2022-10-09;07:00;28;Normandie;3232;Redressé;;;3232;2116;Consolidé;5348;non
2022-10-09T14:00:00+02:00;2022-10-09;14:00;28;Normandie;2652;Redressé;;;2652;1997;Consolidé;4649;non
2022-10-09T14:30:00+02:00;2022-10-09;14:30;28;Normandie;;;;;;1962;Consolidé;;non
2022-10-09T15:00:00+02:00;2022-10-09;15:00;28;Normandie;2597;Redressé;;;2597;1879;Consolidé;4476;non
2022-10-09T15:30:00+02:00;2022-10-09;15:30;28;Normandie;;;;;;1776;Consolidé;;non
2022-10-09T18:30:00+02:00;2022-10-09;18:30;28;Normandie;;;;;;2613;Consolidé;;non
2022-10-10T03:30:00+02:00;2022-10-10;03:30;28;Normandie;;;;;;1873;Consolidé;;non
2022-10-10T04:00:00+02:00;2022-10-10;04:00;28;Normandie;3133;Redressé;;;3133;1930;Consolidé;5063;non
2022-10-10T05:00:00+02:00;2022-10-10;05:00;28;Normandie;3393;Redressé;;;3393;2119;Consolidé;5512;non
2022-10-10T06:30:00+02:00;2022-10-10;06:30;28;Normandie;;;;;;2548;Consolidé;;non
2022-10-10T09:30:00+02:00;2022-10-10;09:30;28;Normandie;;;;;;2716;Consolidé;;non
2022-10-10T16:30:00+02:00;2022-10-10;16:30;28;Normandie;;;;;;2514;Consolidé;;non
2022-10-10T17:00:00+02:00;2022-10-10;17:00;28;Normandie;3024;Redressé;;;3024;2448;Consolidé;5472;non
2022-10-10T21:00:00+02:00;2022-10-10;21:00;28;Normandie;3052;Redressé;;;3052;2664;Consolidé;5716;non
2022-10-10T21:30:00+02:00;2022-10-10;21:30;28;Normandie;;;;;;2656;Consolidé;;non
2022-10-11T02:00:00+02:00;2022-10-11;02:00;28;Normandie;3152;Redressé;;;3152;2254;Consolidé;5406;non
2022-10-11T04:00:00+02:00;2022-10-11;04:00;28;Normandie;3322;Redressé;;;3322;2166;Consolidé;5488;non
2022-10-11T05:00:00+02:00;2022-10-11;05:00;28;Normandie;3552;Redressé;;;3552;2311;Consolidé;5863;non
2022-10-11T06:00:00+02:00;2022-10-11;06:00;28;Normandie;3861;Redressé;;;3861;2610;Consolidé;6471;non
2022-10-11T08:30:00+02:00;2022-10-11;08:30;28;Normandie;;;;;;3079;Consolidé;;non
2022-10-11T10:00:00+02:00;2022-10-11;10:00;28;Normandie;3672;Redressé;;;3672;2860;Consolidé;6532;non
2022-10-11T10:30:00+02:00;2022-10-11;10:30;28;Normandie;;;;;;2751;Consolidé;;non
2022-10-11T13:00:00+02:00;2022-10-11;13:00;28;Normandie;3234;Redressé;;;3234;2685;Consolidé;5919;non
2022-10-11T14:30:00+02:00;2022-10-11;14:30;28;Normandie;;;;;;2489;Consolidé;;non
2022-10-11T16:00:00+02:00;2022-10-11;16:00;28;Normandie;3032;Redressé;;;3032;2388;Consolidé;5420;non
2022-10-11T17:30:00+02:00;2022-10-11;17:30;28;Normandie;;;;;;2484;Consolidé;;non
2022-10-11T18:00:00+02:00;2022-10-11;18:00;28;Normandie;3327;Redressé;;;3327;2506;Consolidé;5833;non
2022-10-11T20:00:00+02:00;2022-10-11;20:00;28;Normandie;3479;Redressé;;;3479;2630;Consolidé;6109;non
2022-10-11T20:30:00+02:00;2022-10-11;20:30;28;Normandie;;;;;;2462;Consolidé;;non
2022-10-11T23:30:00+02:00;2022-10-11;23:30;28;Normandie;;;;;;2527;Consolidé;;non
2022-10-12T03:00:00+02:00;2022-10-12;03:00;28;Normandie;3004;Redressé;;;3004;2248;Consolidé;5252;non
2022-10-12T04:00:00+02:00;2022-10-12;04:00;28;Normandie;3032;Redressé;;;3032;2251;Consolidé;5283;non
2022-10-12T11:00:00+02:00;2022-10-12;11:00;28;Normandie;3536;Redressé;;;3536;2973;Consolidé;6509;non
2022-10-12T12:00:00+02:00;2022-10-12;12:00;28;Normandie;3373;Redressé;;;3373;2931;Consolidé;6304;non
2022-10-12T13:00:00+02:00;2022-10-12;13:00;28;Normandie;3241;Redressé;;;3241;2735;Consolidé;5976;non
2022-10-12T15:30:00+02:00;2022-10-12;15:30;28;Normandie;;;;;;2503;Consolidé;;non
2022-10-12T16:00:00+02:00;2022-10-12;16:00;28;Normandie;3064;Redressé;;;3064;2464;Consolidé;5528;non
2022-10-12T16:30:00+02:00;2022-10-12;16:30;28;Normandie;;;;;;2522;Consolidé;;non
2022-10-12T17:30:00+02:00;2022-10-12;17:30;28;Normandie;;;;;;2648;Consolidé;;non
2022-10-12T22:30:00+02:00;2022-10-12;22:30;28;Normandie;;;;;;2717;Consolidé;;non
2022-10-13T01:00:00+02:00;2022-10-13;01:00;28;Normandie;2864;Redressé;;;2864;2401;Consolidé;5265;non
2022-10-13T02:00:00+02:00;2022-10-13;02:00;28;Normandie;2855;Redressé;;;2855;2200;Consolidé;5055;non
2022-10-13T04:00:00+02:00;2022-10-13;04:00;28;Normandie;2953;Redressé;;;2953;2057;Consolidé;5010;non
2022-10-13T04:30:00+02:00;2022-10-13;04:30;28;Normandie;;;;;;2095;Consolidé;;non
2022-10-13T06:00:00+02:00;2022-10-13;06:00;28;Normandie;3617;Redressé;;;3617;2471;Consolidé;6088;non
2022-10-13T07:30:00+02:00;2022-10-13;07:30;28;Normandie;;;;;;2824;Consolidé;;non
2022-10-13T08:30:00+02:00;2022-10-13;08:30;28;Normandie;;;;;;2783;Consolidé;;non
2022-10-13T12:30:00+02:00;2022-10-13;12:30;28;Normandie;;;;;;2902;Consolidé;;non
2022-10-13T20:00:00+02:00;2022-10-13;20:00;28;Normandie;3318;Redressé;;;3318;2745;Consolidé;6063;non
2022-10-13T21:30:00+02:00;2022-10-13;21:30;28;Normandie;;;;;;2318;Consolidé;;non
2022-10-13T23:30:00+02:00;2022-10-13;23:30;28;Normandie;;;;;;2601;Consolidé;;non
2022-10-14T02:00:00+02:00;2022-10-14;02:00;28;Normandie;2724;Redressé;;;2724;2203;Consolidé;4927;non
2022-10-14T04:00:00+02:00;2022-10-14;04:00;28;Normandie;2758;Redressé;;;2758;2062;Consolidé;4820;non
2022-10-14T07:00:00+02:00;2022-10-14;07:00;28;Normandie;3709;Redressé;;;3709;2688;Consolidé;6397;non
2022-10-14T08:30:00+02:00;2022-10-14;08:30;28;Normandie;;;;;;2854;Consolidé;;non
2022-10-14T11:00:00+02:00;2022-10-14;11:00;28;Normandie;3372;Redressé;;;3372;2809;Consolidé;6181;non
2022-10-14T12:00:00+02:00;2022-10-14;12:00;28;Normandie;3307;Redressé;;;3307;2899;Consolidé;6206;non
2022-10-14T16:30:00+02:00;2022-10-14;16:30;28;Normandie;;;;;;2541;Consolidé;;non
2022-08-27T07:30:00+02:00;2022-08-27;07:30;28;Normandie;;;;;;2277;Consolidé;;non
2022-08-27T08:00:00+02:00;2022-08-27;08:00;28;Normandie;3108;Redressé;;;3108;2181;Consolidé;5289;non
2022-08-27T10:00:00+02:00;2022-08-27;10:00;28;Normandie;3112;Redressé;;;3112;2369;Consolidé;5481;non
2022-08-27T13:00:00+02:00;2022-08-27;13:00;28;Normandie;3034;Redressé;;;3034;2495;Consolidé;5529;non
2022-08-27T14:00:00+02:00;2022-08-27;14:00;28;Normandie;2972;Redressé;;;2972;2303;Consolidé;5275;non
2022-08-27T14:30:00+02:00;2022-08-27;14:30;28;Normandie;;;;;;2267;Consolidé;;non
2022-08-27T15:00:00+02:00;2022-08-27;15:00;28;Normandie;2935;Redressé;;;2935;2249;Consolidé;5184;non
2022-08-27T20:30:00+02:00;2022-08-27;20:30;28;Normandie;;;;;;2389;Consolidé;;non
2022-08-27T21:00:00+02:00;2022-08-27;21:00;28;Normandie;3005;Redressé;;;3005;2433;Consolidé;5438;non
2022-08-27T22:00:00+02:00;2022-08-27;22:00;28;Normandie;2888;Redressé;;;2888;2591;Consolidé;5479;non
2022-08-27T23:00:00+02:00;2022-08-27;23:00;28;Normandie;2884;Redressé;;;2884;2489;Consolidé;5373;non
2022-08-28T05:30:00+02:00;2022-08-28;05:30;28;Normandie;;;;;;1868;Consolidé;;non
2022-08-28T09:00:00+02:00;2022-08-28;09:00;28;Normandie;2986;Redressé;;;2986;2159;Consolidé;5145;non
2022-08-28T10:00:00+02:00;2022-08-28;10:00;28;Normandie;2937;Redressé;;;2937;2141;Consolidé;5078;non
2022-08-28T10:30:00+02:00;2022-08-28;10:30;28;Normandie;;;;;;2144;Consolidé;;non
2022-08-28T11:30:00+02:00;2022-08-28;11:30;28;Normandie;;;;;;2115;Consolidé;;non
2022-08-28T12:30:00+02:00;2022-08-28;12:30;28;Normandie;;;;;;2359;Consolidé;;non
2022-08-28T13:00:00+02:00;2022-08-28;13:00;28;Normandie;2892;Redressé;;;2892;2272;Consolidé;5164;non
2022-08-28T15:00:00+02:00;2022-08-28;15:00;28;Normandie;2844;Redressé;;;2844;2072;Consolidé;4916;non
2022-08-28T15:30:00+02:00;2022-08-28;15:30;28;Normandie;;;;;;1693;Consolidé;;non
2022-08-28T18:00:00+02:00;2022-08-28;18:00;28;Normandie;2872;Redressé;;;2872;2028;Consolidé;4900;non
2022-08-28T19:30:00+02:00;2022-08-28;19:30;28;Normandie;;;;;;2443;Consolidé;;non
2022-08-28T20:00:00+02:00;2022-08-28;20:00;28;Normandie;2941;Redressé;;;2941;2249;Consolidé;5190;non
2022-08-28T23:00:00+02:00;2022-08-28;23:00;28;Normandie;2897;Redressé;;;2897;2483;Consolidé;5380;non
2022-08-29T03:30:00+02:00;2022-08-29;03:30;28;Normandie;;;;;;1880;Consolidé;;non
2022-08-29T08:00:00+02:00;2022-08-29;08:00;28;Normandie;3454;Redressé;;;3454;2628;Consolidé;6082;non
2022-08-29T08:30:00+02:00;2022-08-29;08:30;28;Normandie;;;;;;2655;Consolidé;;non
2022-08-29T12:00:00+02:00;2022-08-29;12:00;28;Normandie;3358;Redressé;;;3358;2949;Consolidé;6307;non
2022-08-29T15:30:00+02:00;2022-08-29;15:30;28;Normandie;;;;;;2689;Consolidé;;non
2022-08-29T19:00:00+02:00;2022-08-29;19:00;28;Normandie;3367;Redressé;;;3367;2766;Consolidé;6133;non
2022-08-29T23:30:00+02:00;2022-08-29;23:30;28;Normandie;;;;;;2492;Consolidé;;non
2022-08-30T00:00:00+02:00;2022-08-30;00:00;28;Normandie;3122;Redressé;;;3122;2419;Consolidé;5541;non
2022-08-30T08:00:00+02:00;2022-08-30;08:00;28;Normandie;3512;Redressé;;;3512;2690;Consolidé;6202;non
2022-08-30T11:00:00+02:00;2022-08-30;11:00;28;Normandie;3429;Redressé;;;3429;2864;Consolidé;6293;non
2022-08-30T12:30:00+02:00;2022-08-30;12:30;28;Normandie;;;;;;2859;Consolidé;;non
2022-08-30T21:00:00+02:00;2022-08-30;21:00;28;Normandie;3083;Redressé;;;3083;2769;Consolidé;5852;non
2022-08-31T03:30:00+02:00;2022-08-31;03:30;28;Normandie;;;;;;2179;Consolidé;;non
2022-08-31T08:00:00+02:00;2022-08-31;08:00;28;Normandie;3467;Redressé;;;3467;2718;Consolidé;6185;non
2022-08-31T11:30:00+02:00;2022-08-31;11:30;28;Normandie;;;;;;2963;Consolidé;;non
2022-08-31T13:00:00+02:00;2022-08-31;13:00;28;Normandie;3363;Redressé;;;3363;2889;Consolidé;6252;non
2022-08-31T15:30:00+02:00;2022-08-31;15:30;28;Normandie;;;;;;2679;Consolidé;;non
2022-08-31T21:00:00+02:00;2022-08-31;21:00;28;Normandie;3219;Redressé;;;3219;2778;Consolidé;5997;non
2022-08-31T21:30:00+02:00;2022-08-31;21:30;28;Normandie;;;;;;2853;Consolidé;;non
2022-09-01T01:00:00+02:00;2022-09-01;01:00;28;Normandie;3241;Redressé;;;3241;2395;Consolidé;5636;non
2022-09-01T02:00:00+02:00;2022-09-01;02:00;28;Normandie;3219;Redressé;;;3219;2200;Consolidé;5419;non
2022-09-01T04:00:00+02:00;2022-09-01;04:00;28;Normandie;3296;Redressé;;;3296;2169;Consolidé;5465;non
2022-09-01T04:30:00+02:00;2022-09-01;04:30;28;Normandie;;;;;;2213;Consolidé;;non
2022-09-01T19:00:00+02:00;2022-09-01;19:00;28;Normandie;3321;Redressé;;;3321;2782;Consolidé;6103;non
2022-09-01T20:00:00+02:00;2022-09-01;20:00;28;Normandie;3282;Redressé;;;3282;2640;Consolidé;5922;non
2022-09-01T20:30:00+02:00;2022-09-01;20:30;28;Normandie;;;;;;2706;Consolidé;;non
2022-09-01T21:30:00+02:00;2022-09-01;21:30;28;Normandie;;;;;;2865;Consolidé;;non
2022-09-01T22:00:00+02:00;2022-09-01;22:00;28;Normandie;3118;Redressé;;;3118;2817;Consolidé;5935;non
2022-09-02T00:30:00+02:00;2022-09-02;00:30;28;Normandie;;;;;;2233;Consolidé;;non
2022-09-02T01:00:00+02:00;2022-09-02;01:00;28;Normandie;3029;Redressé;;;3029;2315;Consolidé;5344;non
2022-09-02T02:00:00+02:00;2022-09-02;02:00;28;Normandie;2978;Redressé;;;2978;2256;Consolidé;5234;non
2022-09-02T05:30:00+02:00;2022-09-02;05:30;28;Normandie;;;;;;2411;Consolidé;;non
2022-09-02T08:00:00+02:00;2022-09-02;08:00;28;Normandie;3394;Redressé;;;3394;2706;Consolidé;6100;non
2022-09-02T09:30:00+02:00;2022-09-02;09:30;28;Normandie;;;;;;2826;Consolidé;;non
2022-09-02T11:00:00+02:00;2022-09-02;11:00;28;Normandie;3404;Redressé;;;3404;2892;Consolidé;6296;non
2022-09-02T13:00:00+02:00;2022-09-02;13:00;28;Normandie;3298;Redressé;;;3298;2821;Consolidé;6119;non
2022-09-02T13:30:00+02:00;2022-09-02;13:30;28;Normandie;;;;;;2671;Consolidé;;non
2022-09-02T17:00:00+02:00;2022-09-02;17:00;28;Normandie;3181;Redressé;;;3181;2546;Consolidé;5727;non
2022-09-02T17:30:00+02:00;2022-09-02;17:30;28;Normandie;;;;;;2649;Consolidé;;non
2022-09-02T20:00:00+02:00;2022-09-02;20:00;28;Normandie;3184;Redressé;;;3184;2521;Consolidé;5705;non
2022-09-02T21:00:00+02:00;2022-09-02;21:00;28;Normandie;3126;Redressé;;;3126;2761;Consolidé;5887;non
2022-09-03T00:00:00+02:00;2022-09-03;00:00;28;Normandie;3132;Redressé;;;3132;2389;Consolidé;5521;non
2022-09-03T11:00:00+02:00;2022-09-03;11:00;28;Normandie;3140;Redressé;;;3140;2438;Consolidé;5578;non
2022-09-19T10:30:00+02:00;2022-09-19;10:30;28;Normandie;;;;;;2814;Consolidé;;non
2022-09-19T12:00:00+02:00;2022-09-19;12:00;28;Normandie;3347;Redressé;;;3347;2907;Consolidé;6254;non
2022-09-19T13:00:00+02:00;2022-09-19;13:00;28;Normandie;3255;Redressé;;;3255;2799;Consolidé;6054;non
2022-09-19T14:30:00+02:00;2022-09-19;14:30;28;Normandie;;;;;;2712;Consolidé;;non
2022-09-19T17:30:00+02:00;2022-09-19;17:30;28;Normandie;;;;;;2649;Consolidé;;non
2022-09-19T18:00:00+02:00;2022-09-19;18:00;28;Normandie;3138;Redressé;;;3138;2717;Consolidé;5855;non
2022-09-19T20:30:00+02:00;2022-09-19;20:30;28;Normandie;;;;;;3084;Consolidé;;non
2022-09-19T21:00:00+02:00;2022-09-19;21:00;28;Normandie;3008;Redressé;;;3008;2771;Consolidé;5779;non
2022-09-20T05:30:00+02:00;2022-09-20;05:30;28;Normandie;;;;;;2490;Consolidé;;non
2022-09-20T14:00:00+02:00;2022-09-20;14:00;28;Normandie;3152;Redressé;;;3152;2798;Consolidé;5950;non
2022-09-20T17:00:00+02:00;2022-09-20;17:00;28;Normandie;2985;Redressé;;;2985;2641;Consolidé;5626;non
2022-09-20T20:30:00+02:00;2022-09-20;20:30;28;Normandie;;;;;;2728;Consolidé;;non
2022-09-20T22:30:00+02:00;2022-09-20;22:30;28;Normandie;;;;;;2398;Consolidé;;non
2022-09-20T23:00:00+02:00;2022-09-20;23:00;28;Normandie;2949;Redressé;;;2949;2775;Consolidé;5724;non
2022-09-21T01:00:00+02:00;2022-09-21;01:00;28;Normandie;3503;Redressé;;;3503;2476;Consolidé;5979;non
2022-09-21T04:00:00+02:00;2022-09-21;04:00;28;Normandie;3863;Redressé;;;3863;2236;Consolidé;6099;non
2022-09-21T10:30:00+02:00;2022-09-21;10:30;28;Normandie;;;;;;2883;Consolidé;;non
2022-09-21T12:00:00+02:00;2022-09-21;12:00;28;Normandie;3519;Redressé;;;3519;2984;Consolidé;6503;non
2022-09-21T13:00:00+02:00;2022-09-21;13:00;28;Normandie;3388;Redressé;;;3388;2851;Consolidé;6239;non
2022-09-21T19:00:00+02:00;2022-09-21;19:00;28;Normandie;3744;Redressé;;;3744;2812;Consolidé;6556;non
2022-09-21T23:00:00+02:00;2022-09-21;23:00;28;Normandie;3542;Redressé;;;3542;2765;Consolidé;6307;non
2022-09-22T00:00:00+02:00;2022-09-22;00:00;28;Normandie;3741;Redressé;;;3741;2570;Consolidé;6311;non
2022-09-22T05:00:00+02:00;2022-09-22;05:00;28;Normandie;3685;Redressé;;;3685;2314;Consolidé;5999;non
2022-09-22T06:00:00+02:00;2022-09-22;06:00;28;Normandie;4316;Redressé;;;4316;2510;Consolidé;6826;non
2022-09-22T11:30:00+02:00;2022-09-22;11:30;28;Normandie;;;;;;2989;Consolidé;;non
2022-09-22T12:00:00+02:00;2022-09-22;12:00;28;Normandie;4199;Redressé;;;4199;2926;Consolidé;7125;non
2022-09-22T14:00:00+02:00;2022-09-22;14:00;28;Normandie;3878;Redressé;;;3878;2730;Consolidé;6608;non
2022-09-22T14:30:00+02:00;2022-09-22;14:30;28;Normandie;;;;;;2655;Consolidé;;non
2022-09-22T15:30:00+02:00;2022-09-22;15:30;28;Normandie;;;;;;2610;Consolidé;;non
2022-09-22T19:30:00+02:00;2022-09-22;19:30;28;Normandie;;;;;;2786;Consolidé;;non
2022-09-23T06:30:00+02:00;2022-09-23;06:30;28;Normandie;;;;;;2711;Consolidé;;non
2022-09-23T12:00:00+02:00;2022-09-23;12:00;28;Normandie;3937;Redressé;;;3937;2936;Consolidé;6873;non
2022-09-23T13:00:00+02:00;2022-09-23;13:00;28;Normandie;3840;Redressé;;;3840;2791;Consolidé;6631;non
2022-09-23T14:00:00+02:00;2022-09-23;14:00;28;Normandie;3814;Redressé;;;3814;2759;Consolidé;6573;non
2022-09-23T19:00:00+02:00;2022-09-23;19:00;28;Normandie;3886;Redressé;;;3886;2746;Consolidé;6632;non
2022-09-23T22:30:00+02:00;2022-09-23;22:30;28;Normandie;;;;;;2503;Consolidé;;non
2022-09-23T23:30:00+02:00;2022-09-23;23:30;28;Normandie;;;;;;2511;Consolidé;;non
2022-09-24T01:00:00+02:00;2022-09-24;01:00;28;Normandie;3507;Redressé;;;3507;2364;Consolidé;5871;non
2022-09-24T04:00:00+02:00;2022-09-24;04:00;28;Normandie;3529;Redressé;;;3529;2096;Consolidé;5625;non
2022-09-15T22:30:00+02:00;2022-09-15;22:30;28;Normandie;;;;;;2718;Consolidé;;non
2022-09-15T23:00:00+02:00;2022-09-15;23:00;28;Normandie;3308;Redressé;;;3308;2693;Consolidé;6001;non
2022-09-16T00:00:00+02:00;2022-09-16;00:00;28;Normandie;3141;Redressé;;;3141;2615;Consolidé;5756;non
2022-09-16T01:30:00+02:00;2022-09-16;01:30;28;Normandie;;;;;;2261;Consolidé;;non
