Date - Heure;Date;Heure;Code INSEE région;Région;Consommation brute gaz (MW PCS 0°C) - NaTran;Statut - NaTran;Consommation brute gaz (MW PCS 0°C) - Teréga;Statut - Teréga;Consommation brute gaz totale (MW PCS 0°C);Consommation brute électricité (MW) - RTE;Statut - RTE;Consommation brute totale (MW);flag_ignore
2020-02-19T06:30:00+01:00;2020-02-19;06:30;76;Occitanie;;;;;;5049;Consolidé;;non
2020-02-19T08:30:00+01:00;2020-02-19;08:30;76;Occitanie;;;;;;5558;Consolidé;;non
2020-02-19T09:00:00+01:00;2020-02-19;09:00;76;Occitanie;1270;Définitif;3120;Définitif;4390;5641;Consolidé;10031;non
2020-02-19T10:00:00+01:00;2020-02-19;10:00;76;Occitanie;1153;Définitif;2767;Définitif;3920;5524;Consolidé;9444;non
2020-02-27T01:00:00+01:00;2020-02-27;01:00;76;Occitanie;834;Définitif;1993;Définitif;2827;4909;Consolidé;7736;non
2020-10-24T15:00:00+02:00;2020-10-24;15:00;76;Occitanie;342;Définitif;1045;Définitif;1387;3488;Consolidé;4875;non
2020-10-24T15:30:00+02:00;2020-10-24;15:30;76;Occitanie;;;;;;3407;Consolidé;;non
2020-10-24T17:00:00+02:00;2020-10-24;17:00;76;Occitanie;404;Définitif;1080;Définitif;1484;3205;Consolidé;4689;non
2020-10-24T17:30:00+02:00;2020-10-24;17:30;76;Occitanie;;;;;;3267;Consolidé;;non
2020-10-24T19:00:00+02:00;2020-10-24;19:00;76;Occitanie;502;Définitif;1404;Définitif;1906;3862;Consolidé;5768;non
2020-10-24T21:00:00+02:00;2020-10-24;21:00;76;Occitanie;454;Définitif;1262;Définitif;1716;3877;Consolidé;5593;non
2020-10-25T06:30:00+01:00;2020-10-25;06:30;76;Occitanie;;;;;;3319;Consolidé;;non
2020-10-25T08:30:00+01:00;2020-10-25;08:30;76;Occitanie;;;;;;3528;Consolidé;;non
2020-10-25T17:30:00+01:00;2020-10-25;17:30;76;Occitanie;;;;;;3459;Consolidé;;non
2020-10-25T19:30:00+01:00;2020-10-25;19:30;76;Occitanie;;;;;;4215;Consolidé;;non
2020-10-25T23:30:00+01:00;2020-10-25;23:30;76;Occitanie;;;;;;3917;Consolidé;;non
2020-10-26T01:30:00+01:00;2020-10-26;01:30;76;Occitanie;;;;;;3518;Consolidé;;non
2020-10-26T03:00:00+01:00;2020-10-26;03:00;76;Occitanie;521;Définitif;1170;Définitif;1691;3350;Consolidé;5041;non
2020-10-26T05:00:00+01:00;2020-10-26;05:00;76;Occitanie;714;Définitif;1674;Définitif;2388;3177;Consolidé;5565;non
2020-10-26T07:30:00+01:00;2020-10-26;07:30;76;Occitanie;;;;;;4070;Consolidé;;non
2020-10-26T08:00:00+01:00;2020-10-26;08:00;76;Occitanie;790;Définitif;2256;Définitif;3046;4213;Consolidé;7259;non
2020-10-26T12:00:00+01:00;2020-10-26;12:00;76;Occitanie;653;Définitif;2003;Définitif;2656;4738;Consolidé;7394;non
2020-10-26T12:30:00+01:00;2020-10-26;12:30;76;Occitanie;;;;;;4764;Consolidé;;non
2020-10-26T14:30:00+01:00;2020-10-26;14:30;76;Occitanie;;;;;;4454;Consolidé;;non
2020-10-26T18:00:00+01:00;2020-10-26;18:00;76;Occitanie;738;Définitif;2073;Définitif;2811;4566;Consolidé;7377;non
2020-10-26T21:30:00+01:00;2020-10-26;21:30;76;Occitanie;;;;;;4455;Consolidé;;non
2020-10-27T01:00:00+01:00;2020-10-27;01:00;76;Occitanie;488;Définitif;1422;Définitif;1910;4033;Consolidé;5943;non
2020-10-27T07:00:00+01:00;2020-10-27;07:00;76;Occitanie;968;Définitif;2457;Définitif;3425;4226;Consolidé;7651;non
2020-10-27T07:30:00+01:00;2020-10-27;07:30;76;Occitanie;;;;;;4355;Consolidé;;non
2020-10-27T08:30:00+01:00;2020-10-27;08:30;76;Occitanie;;;;;;4591;Consolidé;;non
2020-10-27T10:30:00+01:00;2020-10-27;10:30;76;Occitanie;;;;;;4657;Consolidé;;non
2020-10-27T13:00:00+01:00;2020-10-27;13:00;76;Occitanie;632;Définitif;1689;Définitif;2321;4803;Consolidé;7124;non
2020-10-27T14:30:00+01:00;2020-10-27;14:30;76;Occitanie;;;;;;4394;Consolidé;;non
2020-10-27T15:30:00+01:00;2020-10-27;15:30;76;Occitanie;;;;;;4196;Consolidé;;non
2020-10-27T16:00:00+01:00;2020-10-27;16:00;76;Occitanie;578;Définitif;1552;Définitif;2130;4079;Consolidé;6209;non
2020-10-27T19:00:00+01:00;2020-10-27;19:00;76;Occitanie;715;Définitif;1755;Définitif;2470;4975;Consolidé;7445;non
2020-10-27T19:30:00+01:00;2020-10-27;19:30;76;Occitanie;;;;;;4976;Consolidé;;non
2020-10-27T23:30:00+01:00;2020-10-27;23:30;76;Occitanie;;;;;;4325;Consolidé;;non
2020-10-28T02:00:00+01:00;2020-10-28;02:00;76;Occitanie;449;Définitif;1212;Définitif;1661;3796;Consolidé;5457;non
2020-10-28T06:00:00+01:00;2020-10-28;06:00;76;Occitanie;822;Définitif;1993;Définitif;2815;3611;Consolidé;6426;non
2020-10-28T08:30:00+01:00;2020-10-28;08:30;76;Occitanie;;;;;;4419;Consolidé;;non
2020-10-28T10:00:00+01:00;2020-10-28;10:00;76;Occitanie;721;Définitif;1749;Définitif;2470;4567;Consolidé;7037;non
2020-10-28T10:30:00+01:00;2020-10-28;10:30;76;Occitanie;;;;;;4590;Consolidé;;non
2020-10-28T17:30:00+01:00;2020-10-28;17:30;76;Occitanie;;;;;;4148;Consolidé;;non
2020-10-28T20:00:00+01:00;2020-10-28;20:00;76;Occitanie;590;Définitif;1551;Définitif;2141;4808;Consolidé;6949;non
2020-10-29T02:30:00+01:00;2020-10-29;02:30;76;Occitanie;;;;;;3719;Consolidé;;non
2020-10-29T03:30:00+01:00;2020-10-29;03:30;76;Occitanie;;;;;;3541;Consolidé;;non
2020-10-29T06:00:00+01:00;2020-10-29;06:00;76;Occitanie;780;Définitif;2103;Définitif;2883;3650;Consolidé;6533;non
2020-10-29T06:30:00+01:00;2020-10-29;06:30;76;Occitanie;;;;;;3927;Consolidé;;non
2020-10-29T09:30:00+01:00;2020-10-29;09:30;76;Occitanie;;;;;;4525;Consolidé;;non
2020-10-29T11:00:00+01:00;2020-10-29;11:00;76;Occitanie;573;Définitif;1636;Définitif;2209;4307;Consolidé;6516;non
2020-10-29T16:00:00+01:00;2020-10-29;16:00;76;Occitanie;454;Définitif;1284;Définitif;1738;3798;Consolidé;5536;non
2020-10-29T16:30:00+01:00;2020-10-29;16:30;76;Occitanie;;;;;;3721;Consolidé;;non
2020-10-30T03:00:00+01:00;2020-10-30;03:00;76;Occitanie;426;Définitif;1344;Définitif;1770;3553;Consolidé;5323;non
2020-10-30T05:30:00+01:00;2020-10-30;05:30;76;Occitanie;;;;;;3498;Consolidé;;non
2020-10-30T06:30:00+01:00;2020-10-30;06:30;76;Occitanie;;;;;;3880;Consolidé;;non
2020-10-30T08:30:00+01:00;2020-10-30;08:30;76;Occitanie;;;;;;4334;Consolidé;;non
2020-10-30T09:00:00+01:00;2020-10-30;09:00;76;Occitanie;672;Définitif;2186;Définitif;2858;4332;Consolidé;7190;non
2020-10-30T10:30:00+01:00;2020-10-30;10:30;76;Occitanie;;;;;;4255;Consolidé;;non
2020-10-30T14:00:00+01:00;2020-10-30;14:00;76;Occitanie;438;Définitif;1206;Définitif;1644;4047;Consolidé;5691;non
2020-10-31T06:00:00+01:00;2020-10-31;06:00;76;Occitanie;666;Définitif;2026;Définitif;2692;3341;Consolidé;6033;non
2020-10-31T09:30:00+01:00;2020-10-31;09:30;76;Occitanie;;;;;;3874;Consolidé;;non
2020-10-31T12:30:00+01:00;2020-10-31;12:30;76;Occitanie;;;;;;4063;Consolidé;;non
2020-11-05T12:30:00+01:00;2020-11-05;12:30;76;Occitanie;;;;;;4695;Consolidé;;non
2020-11-05T13:30:00+01:00;2020-11-05;13:30;76;Occitanie;;;;;;4525;Consolidé;;non
2020-11-05T15:00:00+01:00;2020-11-05;15:00;76;Occitanie;601;Définitif;1847;Définitif;2448;4114;Consolidé;6562;non
2020-11-05T16:00:00+01:00;2020-11-05;16:00;76;Occitanie;635;Définitif;1755;Définitif;2390;4015;Consolidé;6405;non
2020-11-05T21:30:00+01:00;2020-11-05;21:30;76;Occitanie;;;;;;4188;Consolidé;;non
2020-11-05T23:00:00+01:00;2020-11-05;23:00;76;Occitanie;631;Définitif;1415;Définitif;2046;4434;Consolidé;6480;non
2020-11-06T02:30:00+01:00;2020-11-06;02:30;76;Occitanie;;;;;;3768;Consolidé;;non
2020-11-06T04:30:00+01:00;2020-11-06;04:30;76;Occitanie;;;;;;3462;Consolidé;;non
2020-11-06T05:30:00+01:00;2020-11-06;05:30;76;Occitanie;;;;;;3576;Consolidé;;non
2020-11-06T08:30:00+01:00;2020-11-06;08:30;76;Occitanie;;;;;;4521;Consolidé;;non
2020-11-06T09:00:00+01:00;2020-11-06;09:00;76;Occitanie;933;Définitif;2034;Définitif;2967;4518;Consolidé;7485;non
2020-11-06T12:30:00+01:00;2020-11-06;12:30;76;Occitanie;;;;;;4548;Consolidé;;non
2020-11-06T13:30:00+01:00;2020-11-06;13:30;76;Occitanie;;;;;;4447;Consolidé;;non
2020-11-06T15:00:00+01:00;2020-11-06;15:00;76;Occitanie;629;Définitif;1480;Définitif;2109;4131;Consolidé;6240;non
2020-11-06T20:00:00+01:00;2020-11-06;20:00;76;Occitanie;714;Définitif;1529;Définitif;2243;4522;Consolidé;6765;non
2020-11-06T23:00:00+01:00;2020-11-06;23:00;76;Occitanie;551;Définitif;1133;Définitif;1684;4270;Consolidé;5954;non
2020-11-07T02:30:00+01:00;2020-11-07;02:30;76;Occitanie;;;;;;3543;Consolidé;;non
2020-11-07T04:30:00+01:00;2020-11-07;04:30;76;Occitanie;;;;;;3150;Consolidé;;non
2020-11-07T05:00:00+01:00;2020-11-07;05:00;76;Occitanie;529;Définitif;1237;Définitif;1766;3113;Consolidé;4879;non
2020-11-07T09:30:00+01:00;2020-11-07;09:30;76;Occitanie;;;;;;3716;Consolidé;;non
2020-11-07T10:30:00+01:00;2020-11-07;10:30;76;Occitanie;;;;;;3842;Consolidé;;non
2020-11-07T11:00:00+01:00;2020-11-07;11:00;76;Occitanie;628;Définitif;1496;Définitif;2124;3893;Consolidé;6017;non
2020-11-07T12:30:00+01:00;2020-11-07;12:30;76;Occitanie;;;;;;4338;Consolidé;;non
2020-11-07T15:30:00+01:00;2020-11-07;15:30;76;Occitanie;;;;;;3868;Consolidé;;non
2020-11-07T16:30:00+01:00;2020-11-07;16:30;76;Occitanie;;;;;;3779;Consolidé;;non
2020-11-07T17:30:00+01:00;2020-11-07;17:30;76;Occitanie;;;;;;3836;Consolidé;;non
2020-11-07T19:00:00+01:00;2020-11-07;19:00;76;Occitanie;654;Définitif;1353;Définitif;2007;4375;Consolidé;6382;non
2020-11-08T07:30:00+01:00;2020-11-08;07:30;76;Occitanie;;;;;;3049;Consolidé;;non
2020-11-08T09:30:00+01:00;2020-11-08;09:30;76;Occitanie;;;;;;3395;Consolidé;;non
2020-11-08T13:30:00+01:00;2020-11-08;13:30;76;Occitanie;;;;;;3782;Consolidé;;non
2020-11-08T15:30:00+01:00;2020-11-08;15:30;76;Occitanie;;;;;;3284;Consolidé;;non
2020-11-08T17:30:00+01:00;2020-11-08;17:30;76;Occitanie;;;;;;3334;Consolidé;;non
2020-11-09T04:00:00+01:00;2020-11-09;04:00;76;Occitanie;516;Définitif;1275;Définitif;1791;3155;Consolidé;4946;non
2020-11-09T06:30:00+01:00;2020-11-09;06:30;76;Occitanie;;;;;;3600;Consolidé;;non
2020-11-09T09:30:00+01:00;2020-11-09;09:30;76;Occitanie;;;;;;4182;Consolidé;;non
2020-11-09T11:00:00+01:00;2020-11-09;11:00;76;Occitanie;689;Définitif;1598;Définitif;2287;4137;Consolidé;6424;non
2020-11-09T16:00:00+01:00;2020-11-09;16:00;76;Occitanie;582;Définitif;1290;Définitif;1872;3711;Consolidé;5583;non
2020-11-09T17:30:00+01:00;2020-11-09;17:30;76;Occitanie;;;;;;3809;Consolidé;;non
2020-11-09T20:30:00+01:00;2020-11-09;20:30;76;Occitanie;;;;;;4112;Consolidé;;non
2020-11-09T22:30:00+01:00;2020-11-09;22:30;76;Occitanie;;;;;;3707;Consolidé;;non
2020-11-09T23:00:00+01:00;2020-11-09;23:00;76;Occitanie;511;Définitif;1112;Définitif;1623;4097;Consolidé;5720;non
2020-11-10T04:00:00+01:00;2020-11-10;04:00;76;Occitanie;552;Définitif;1218;Définitif;1770;3172;Consolidé;4942;non
2020-11-10T06:30:00+01:00;2020-11-10;06:30;76;Occitanie;;;;;;3623;Consolidé;;non
2020-11-10T07:30:00+01:00;2020-11-10;07:30;76;Occitanie;;;;;;4042;Consolidé;;non
2020-11-10T10:30:00+01:00;2020-11-10;10:30;76;Occitanie;;;;;;4161;Consolidé;;non
2020-11-10T11:30:00+01:00;2020-11-10;11:30;76;Occitanie;;;;;;4138;Consolidé;;non
2020-11-10T18:00:00+01:00;2020-11-10;18:00;76;Occitanie;689;Définitif;1623;Définitif;2312;4144;Consolidé;6456;non
2020-11-10T18:30:00+01:00;2020-11-10;18:30;76;Occitanie;;;;;;4342;Consolidé;;non
2020-11-11T02:00:00+01:00;2020-11-11;02:00;76;Occitanie;517;Définitif;1252;Définitif;1769;3604;Consolidé;5373;non
2020-11-11T02:30:00+01:00;2020-11-11;02:30;76;Occitanie;;;;;;3565;Consolidé;;non
2020-11-11T04:00:00+01:00;2020-11-11;04:00;76;Occitanie;562;Définitif;1439;Définitif;2001;3323;Consolidé;5324;non
2020-11-11T06:00:00+01:00;2020-11-11;06:00;76;Occitanie;831;Définitif;2215;Définitif;3046;3319;Consolidé;6365;non
2020-11-11T06:30:00+01:00;2020-11-11;06:30;76;Occitanie;;;;;;3452;Consolidé;;non
2020-11-11T08:00:00+01:00;2020-11-11;08:00;76;Occitanie;824;Définitif;2115;Définitif;2939;3554;Consolidé;6493;non
2020-11-11T09:00:00+01:00;2020-11-11;09:00;76;Occitanie;766;Définitif;2024;Définitif;2790;3712;Consolidé;6502;non
2020-11-11T10:30:00+01:00;2020-11-11;10:30;76;Occitanie;;;;;;3713;Consolidé;;non
2020-11-11T19:00:00+01:00;2020-11-11;19:00;76;Occitanie;711;Définitif;1648;Définitif;2359;4382;Consolidé;6741;non
2020-11-11T22:00:00+01:00;2020-11-11;22:00;76;Occitanie;575;Définitif;1300;Définitif;1875;3697;Consolidé;5572;non
2020-12-18T04:00:00+01:00;2020-12-18;04:00;76;Occitanie;629;Définitif;2115;Définitif;2744;4356;Consolidé;7100;non
2020-12-18T08:00:00+01:00;2020-12-18;08:00;76;Occitanie;1139;Définitif;3297;Définitif;4436;5445;Consolidé;9881;non
2020-12-18T08:30:00+01:00;2020-12-18;08:30;76;Occitanie;;;;;;5474;Consolidé;;non
2020-12-18T09:30:00+01:00;2020-12-18;09:30;76;Occitanie;;;;;;5567;Consolidé;;non
2020-12-18T11:30:00+01:00;2020-12-18;11:30;76;Occitanie;;;;;;5415;Consolidé;;non
2020-12-18T19:30:00+01:00;2020-12-18;19:30;76;Occitanie;;;;;;5438;Consolidé;;non
2020-12-19T00:30:00+01:00;2020-12-19;00:30;76;Occitanie;;;;;;4764;Consolidé;;non
2020-12-19T01:30:00+01:00;2020-12-19;01:30;76;Occitanie;;;;;;4456;Consolidé;;non
2020-12-19T06:30:00+01:00;2020-12-19;06:30;76;Occitanie;;;;;;4207;Consolidé;;non
2020-12-19T10:30:00+01:00;2020-12-19;10:30;76;Occitanie;;;;;;4894;Consolidé;;non
2020-12-19T12:30:00+01:00;2020-12-19;12:30;76;Occitanie;;;;;;5089;Consolidé;;non
2020-12-19T16:00:00+01:00;2020-12-19;16:00;76;Occitanie;777;Définitif;1945;Définitif;2722;4459;Consolidé;7181;non
2020-12-19T17:00:00+01:00;2020-12-19;17:00;76;Occitanie;818;Définitif;2047;Définitif;2865;4425;Consolidé;7290;non
2020-12-19T20:30:00+01:00;2020-12-19;20:30;76;Occitanie;;;;;;4934;Consolidé;;non
2020-12-19T23:00:00+01:00;2020-12-19;23:00;76;Occitanie;609;Définitif;1586;Définitif;2195;4899;Consolidé;7094;non
2020-12-20T06:30:00+01:00;2020-12-20;06:30;76;Occitanie;;;;;;3864;Consolidé;;non
2020-12-20T09:00:00+01:00;2020-12-20;09:00;76;Occitanie;865;Définitif;2364;Définitif;3229;4227;Consolidé;7456;non
2020-12-20T09:30:00+01:00;2020-12-20;09:30;76;Occitanie;;;;;;4405;Consolidé;;non
2020-12-20T10:30:00+01:00;2020-12-20;10:30;76;Occitanie;;;;;;4641;Consolidé;;non
2020-12-20T11:00:00+01:00;2020-12-20;11:00;76;Occitanie;907;Définitif;2237;Définitif;3144;4674;Consolidé;7818;non
2020-12-20T13:00:00+01:00;2020-12-20;13:00;76;Occitanie;837;Définitif;1884;Définitif;2721;5026;Consolidé;7747;non
2020-12-20T14:30:00+01:00;2020-12-20;14:30;76;Occitanie;;;;;;4433;Consolidé;;non
2020-12-20T15:30:00+01:00;2020-12-20;15:30;76;Occitanie;;;;;;4211;Consolidé;;non
2020-12-20T17:30:00+01:00;2020-12-20;17:30;76;Occitanie;;;;;;4402;Consolidé;;non
2020-12-20T20:00:00+01:00;2020-12-20;20:00;76;Occitanie;942;Définitif;2235;Définitif;3177;5096;Consolidé;8273;non
2020-12-20T21:30:00+01:00;2020-12-20;21:30;76;Occitanie;;;;;;4847;Consolidé;;non
2020-12-20T22:30:00+01:00;2020-12-20;22:30;76;Occitanie;;;;;;4786;Consolidé;;non
2020-12-21T02:30:00+01:00;2020-12-21;02:30;76;Occitanie;;;;;;4557;Consolidé;;non
2020-12-21T08:00:00+01:00;2020-12-21;08:00;76;Occitanie;1365;Définitif;3189;Définitif;4554;5357;Consolidé;9911;non
2020-12-21T13:30:00+01:00;2020-12-21;13:30;76;Occitanie;;;;;;5676;Consolidé;;non
2020-12-21T14:00:00+01:00;2020-12-21;14:00;76;Occitanie;999;Définitif;2361;Définitif;3360;5619;Consolidé;8979;non
2020-12-21T17:00:00+01:00;2020-12-21;17:00;76;Occitanie;1097;Définitif;2476;Définitif;3573;5112;Consolidé;8685;non
2020-12-21T19:30:00+01:00;2020-12-21;19:30;76;Occitanie;;;;;;5798;Consolidé;;non
2020-12-21T22:30:00+01:00;2020-12-21;22:30;76;Occitanie;;;;;;4908;Consolidé;;non
2020-12-22T00:30:00+01:00;2020-12-22;00:30;76;Occitanie;;;;;;4868;Consolidé;;non
2020-12-22T07:30:00+01:00;2020-12-22;07:30;76;Occitanie;;;;;;5139;Consolidé;;non
2020-12-22T10:30:00+01:00;2020-12-22;10:30;76;Occitanie;;;;;;5348;Consolidé;;non
2020-12-22T15:00:00+01:00;2020-12-22;15:00;76;Occitanie;884;Définitif;1646;Définitif;2530;4733;Consolidé;7263;non
2020-12-22T21:00:00+01:00;2020-12-22;21:00;76;Occitanie;970;Définitif;1896;Définitif;2866;5025;Consolidé;7891;non
2020-11-14T05:00:00+01:00;2020-11-14;05:00;76;Occitanie;508;Définitif;1522;Définitif;2030;3185;Consolidé;5215;non
2020-11-14T05:30:00+01:00;2020-11-14;05:30;76;Occitanie;;;;;;3222;Consolidé;;non
2020-11-14T06:00:00+01:00;2020-11-14;06:00;76;Occitanie;678;Définitif;1904;Définitif;2582;3270;Consolidé;5852;non
2020-11-15T11:00:00+01:00;2020-11-15;11:00;76;Occitanie;676;Définitif;1249;Définitif;1925;3748;Consolidé;5673;non
2020-11-15T16:00:00+01:00;2020-11-15;16:00;76;Occitanie;598;Définitif;1056;Définitif;1654;3412;Consolidé;5066;non
2020-11-15T23:00:00+01:00;2020-11-15;23:00;76;Occitanie;460;Définitif;993;Définitif;1453;4045;Consolidé;5498;non
2020-11-16T00:30:00+01:00;2020-11-16;00:30;76;Occitanie;;;;;;3800;Consolidé;;non
2020-11-16T05:30:00+01:00;2020-11-16;05:30;76;Occitanie;;;;;;3226;Consolidé;;non
2020-11-16T11:30:00+01:00;2020-11-16;11:30;76;Occitanie;;;;;;4279;Consolidé;;non
2020-11-16T14:00:00+01:00;2020-11-16;14:00;76;Occitanie;618;Définitif;1502;Définitif;2120;4298;Consolidé;6418;non
2020-11-16T14:30:00+01:00;2020-11-16;14:30;76;Occitanie;;;;;;4096;Consolidé;;non
2020-11-16T16:30:00+01:00;2020-11-16;16:30;76;Occitanie;;;;;;3892;Consolidé;;non
2020-11-16T18:30:00+01:00;2020-11-16;18:30;76;Occitanie;;;;;;4725;Consolidé;;non
2020-11-16T23:00:00+01:00;2020-11-16;23:00;76;Occitanie;627;Définitif;1427;Définitif;2054;4495;Consolidé;6549;non
2020-11-17T00:00:00+01:00;2020-11-17;00:00;76;Occitanie;635;Définitif;1448;Définitif;2083;4450;Consolidé;6533;non
2020-11-17T01:00:00+01:00;2020-11-17;01:00;76;Occitanie;633;Définitif;1418;Définitif;2051;3962;Consolidé;6013;non
2020-11-17T12:00:00+01:00;2020-11-17;12:00;76;Occitanie;746;Définitif;1782;Définitif;2528;4513;Consolidé;7041;non
2020-11-17T15:00:00+01:00;2020-11-17;15:00;76;Occitanie;635;Définitif;1461;Définitif;2096;4025;Consolidé;6121;non
2020-11-17T17:00:00+01:00;2020-11-17;17:00;76;Occitanie;798;Définitif;1768;Définitif;2566;3914;Consolidé;6480;non
2020-11-17T18:30:00+01:00;2020-11-17;18:30;76;Occitanie;;;;;;4805;Consolidé;;non
2020-11-17T19:30:00+01:00;2020-11-17;19:30;76;Occitanie;;;;;;5021;Consolidé;;non
2020-11-17T23:00:00+01:00;2020-11-17;23:00;76;Occitanie;663;Définitif;1447;Définitif;2110;4585;Consolidé;6695;non
2020-11-18T00:00:00+01:00;2020-11-18;00:00;76;Occitanie;667;Définitif;1387;Définitif;2054;4493;Consolidé;6547;non
2020-11-18T01:30:00+01:00;2020-11-18;01:30;76;Occitanie;;;;;;3897;Consolidé;;non
2020-11-18T03:00:00+01:00;2020-11-18;03:00;76;Occitanie;684;Définitif;1436;Définitif;2120;3750;Consolidé;5870;non
2020-11-18T06:00:00+01:00;2020-11-18;06:00;76;Occitanie;1113;Définitif;2575;Définitif;3688;3823;Consolidé;7511;non
2020-11-18T08:00:00+01:00;2020-11-18;08:00;76;Occitanie;1156;Définitif;2528;Définitif;3684;4597;Consolidé;8281;non
2020-11-18T11:30:00+01:00;2020-11-18;11:30;76;Occitanie;;;;;;4485;Consolidé;;non
2020-11-18T13:30:00+01:00;2020-11-18;13:30;76;Occitanie;;;;;;4468;Consolidé;;non
2020-11-18T15:00:00+01:00;2020-11-18;15:00;76;Occitanie;641;Définitif;1279;Définitif;1920;4119;Consolidé;6039;non
2020-11-18T17:00:00+01:00;2020-11-18;17:00;76;Occitanie;834;Définitif;1614;Définitif;2448;3961;Consolidé;6409;non
2020-11-18T23:30:00+01:00;2020-11-18;23:30;76;Occitanie;;;;;;4407;Consolidé;;non
2020-11-19T03:30:00+01:00;2020-11-19;03:30;76;Occitanie;;;;;;3795;Consolidé;;non
2020-11-19T09:30:00+01:00;2020-11-19;09:30;76;Occitanie;;;;;;4791;Consolidé;;non
2020-11-19T10:30:00+01:00;2020-11-19;10:30;76;Occitanie;;;;;;4724;Consolidé;;non
2020-11-19T12:00:00+01:00;2020-11-19;12:00;76;Occitanie;727;Définitif;2055;Définitif;2782;4769;Consolidé;7551;non
2020-11-19T15:00:00+01:00;2020-11-19;15:00;76;Occitanie;674;Définitif;1884;Définitif;2558;4335;Consolidé;6893;non
2020-11-19T19:00:00+01:00;2020-11-19;19:00;76;Occitanie;977;Définitif;2224;Définitif;3201;5315;Consolidé;8516;non
2020-11-19T19:30:00+01:00;2020-11-19;19:30;76;Occitanie;;;;;;5246;Consolidé;;non
2020-11-20T06:00:00+01:00;2020-11-20;06:00;76;Occitanie;1161;Définitif;2929;Définitif;4090;4068;Consolidé;8158;non
2020-11-20T07:30:00+01:00;2020-11-20;07:30;76;Occitanie;;;;;;5011;Consolidé;;non
2020-11-20T12:00:00+01:00;2020-11-20;12:00;76;Occitanie;905;Définitif;2278;Définitif;3183;5006;Consolidé;8189;non
2020-11-20T16:00:00+01:00;2020-11-20;16:00;76;Occitanie;966;Définitif;2167;Définitif;3133;4542;Consolidé;7675;non
2020-11-20T17:30:00+01:00;2020-11-20;17:30;76;Occitanie;;;;;;4800;Consolidé;;non
2020-11-20T19:30:00+01:00;2020-11-20;19:30;76;Occitanie;;;;;;5432;Consolidé;;non
2020-11-20T22:30:00+01:00;2020-11-20;22:30;76;Occitanie;;;;;;4673;Consolidé;;non
2020-11-21T00:30:00+01:00;2020-11-21;00:30;76;Occitanie;;;;;;4826;Consolidé;;non
2020-11-21T01:00:00+01:00;2020-11-21;01:00;76;Occitanie;796;Définitif;1860;Définitif;2656;4590;Consolidé;7246;non
2020-11-21T02:00:00+01:00;2020-11-21;02:00;76;Occitanie;800;Définitif;1890;Définitif;2690;4496;Consolidé;7186;non
2020-11-21T02:30:00+01:00;2020-11-21;02:30;76;Occitanie;;;;;;4481;Consolidé;;non
2020-11-21T06:00:00+01:00;2020-11-21;06:00;76;Occitanie;1154;Définitif;2932;Définitif;4086;4395;Consolidé;8481;non
2020-11-21T12:00:00+01:00;2020-11-21;12:00;76;Occitanie;976;Définitif;2302;Définitif;3278;4937;Consolidé;8215;non
2020-11-21T19:30:00+01:00;2020-11-21;19:30;76;Occitanie;;;;;;5534;Consolidé;;non
2020-11-21T20:00:00+01:00;2020-11-21;20:00;76;Occitanie;1071;Définitif;2606;Définitif;3677;5444;Consolidé;9121;non
2020-11-22T00:00:00+01:00;2020-11-22;00:00;76;Occitanie;843;Définitif;2042;Définitif;2885;5409;Consolidé;8294;non
2020-11-22T00:30:00+01:00;2020-11-22;00:30;76;Occitanie;;;;;;5185;Consolidé;;non
2020-11-22T03:00:00+01:00;2020-11-22;03:00;76;Occitanie;914;Définitif;2192;Définitif;3106;4710;Consolidé;7816;non
2020-11-22T03:30:00+01:00;2020-11-22;03:30;76;Occitanie;;;;;;4617;Consolidé;;non
2020-11-22T05:00:00+01:00;2020-11-22;05:00;76;Occitanie;1164;Définitif;2632;Définitif;3796;4414;Consolidé;8210;non
2020-11-22T11:00:00+01:00;2020-11-22;11:00;76;Occitanie;1037;Définitif;2542;Définitif;3579;4996;Consolidé;8575;non
2020-11-22T14:00:00+01:00;2020-11-22;14:00;76;Occitanie;826;Définitif;1908;Définitif;2734;4629;Consolidé;7363;non
2020-11-22T16:00:00+01:00;2020-11-22;16:00;76;Occitanie;922;Définitif;2036;Définitif;2958;4089;Consolidé;7047;non
